EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,HourlyRate _orig
8104.0,47.0,16.0,No,73.0,40.0,Salary,152840.0,13.0,Human Resources,Female,Married,9.0,15.0,Mailed Check,Yes,$73.00 
8105.0,50.0,7.0,No,51.04,40.0,Salary,106163.2,94.0,Human Resources,Male,Divorced,4.0,11.0,Mailed Check,Yes,$51.04 
8106.0,55.0,10.0,No,54.0,40.0,Salary,112320.0,73.0,Marketing,Female,Divorced,3.0,25.0,Mailed Check,Yes,$54.00 
8107.0,50.0,11.0,Yes,55.28,40.0,Salary,114774.4,68.0,Human Resources,Female,Married,2.0,12.0,Mailed Check,Yes,$55.28 
8108.0,39.0,9.0,Yes,70.41,40.0,Salary,146452.8,90.0,Laboratory,Female,Married,1.0,18.0,Direct Deposit,Yes,$70.41 
8109.0,59.0,12.0,No,32.44,40.0,Salary,67475.2,46.0,Research,Male,Married,5.0,15.0,Mailed Check,Yes,$32.44 
8110.0,30.0,8.0,No,22.88,40.0,Salary,47590.4,4.0,Human Resources,Female,Divorced,3.0,22.0,Direct Deposit,Yes,$22.88 
8111.0,58.0,18.0,No,39.22,40.0,Salary,81577.6,54.0,Sales,Female,Single,1.0,23.0,Mailed Check,Yes,$39.22 
8112.0,31.0,7.0,No,27.06,40.0,Salary,56284.8,54.0,Marketing,Female,Married,3.0,22.0,Mailed Check,Yes,$27.06 
8113.0,58.0,12.0,Yes,91.13,40.0,Salary,289133.0,99.0,Sales,Male,Married,1.0,7.0,Mailed Check,Yes,$91.13 
8114.0,30.0,8.0,No,28.39,40.0,Salary,59051.2,31.0,Laboratory,Male,Single,2.0,17.0,Direct Deposit,Yes,$28.39 
8115.0,27.0,5.0,Yes,22.28,40.0,Salary,46134.4,23.0,Research,Female,Divorced,1.0,17.0,Mailed Check,Yes,$22.28 
8116.0,45.0,18.0,No,58.54,40.0,Salary,121763.2,21.0,Information Technology,Female,Married,4.0,15.0,Mailed Check,Yes,$58.54 
8117.0,48.0,11.0,No,75.95,40.0,Salary,157976.0,46.0,Laboratory,Male,Married,3.0,15.0,Direct Deposit,Yes,$75.95 
8118.0,47.0,13.0,Yes,83.1,40.0,Salary,172848.0,39.0,Human Resources,Female,Married,8.0,17.0,Mailed Check,Yes,$83.10 
8119.0,39.0,9.0,Yes,73.66,40.0,Salary,153212.8,88.0,Sales,Female,Married,9.0,16.0,Mailed Check,Yes,$73.66 
8120.0,30.0,1.0,Yes,28.09,40.0,Salary,58427.2,-2.0,Sales,Male,Married,3.0,15.0,Mailed Check,Yes,$28.09 
8121.0,45.0,7.0,Yes,84.09,40.0,Salary,174907.2,75.0,Marketing,Male,Single,4.0,15.0,Mailed Check,Yes,$84.09 
8122.0,49.0,11.0,Yes,71.83,40.0,Salary,149406.4,38.0,Research,Female,Married,9.0,12.0,Mailed Check,Yes,$71.83 
8123.0,28.0,6.0,No,23.78,40.0,Salary,49462.4,41.0,Sales,Female,Single,3.0,14.0,Mailed Check,Yes,$23.78 
8124.0,41.0,10.0,No,60.72,40.0,Salary,126297.6,29.0,Healthcare,Female,Married,6.0,19.0,Mailed Check,Yes,$60.72 
8125.0,41.0,10.0,Yes,37.94,40.0,Salary,78915.2,-15.0,Research,Female,Married,4.0,12.0,Mailed Check,Yes,$37.94 
8126.0,45.0,8.0,Yes,50.83,40.0,Salary,105726.4,4.0,Healthcare,Female,Divorced,1.0,24.0,Mailed Check,Yes,$50.83 
8127.0,57.0,15.0,No,71.38,40.0,Salary,148470.4,3.0,Marketing,Male,Single,7.0,22.0,Mailed Check,Yes,$71.38 
8128.0,50.0,8.0,Yes,91.1,40.0,Salary,289133.0,97.0,Healthcare,Male,Married,3.0,16.0,Mailed Check,Yes,$91.10 
8129.0,47.0,14.0,Yes,61.39,40.0,Salary,127691.2,45.0,Information Technology,Female,Married,1.0,11.0,Mailed Check,Yes,$61.39 
8130.0,42.0,1.0,No,48.11,40.0,Salary,100068.8,58.0,Healthcare,Male,Married,7.0,15.0,Mailed Check,Yes,$48.11 
8131.0,49.0,7.0,No,58.38,40.0,Salary,121430.4,88.0,Research,Male,Divorced,3.0,10.0,Mailed Check,Yes,$58.38 
8132.0,26.0,3.0,Yes,21.07,40.0,Salary,2825.6,26.0,Research,Female,Divorced,1.0,22.0,Direct Deposit,Yes,$21.07 
8133.0,37.0,7.0,No,26.43,40.0,Salary,54974.4,73.0,Manufacturing,Female,Single,2.0,9.0,Mailed Check,Yes,$26.43 
8134.0,43.0,12.0,Yes,64.28,40.0,Salary,133702.4,12.0,Laboratory,Male,Single,5.0,14.0,Mailed Check,Yes,$64.28 
8135.0,43.0,11.0,Yes,35.87,40.0,Salary,74609.6,79.0,Manufacturing,Female,Divorced,2.0,10.0,Mailed Check,Yes,$35.87 
8136.0,56.0,13.0,Yes,81.15,40.0,Salary,168792.0,-10.0,Sales,Male,Married,7.0,15.0,Mailed Check,Yes,$81.15 
8137.0,34.0,6.0,No,26.29,40.0,Salary,54683.2,35.0,Sales,Female,Married,4.0,15.0,Direct Deposit,Yes,$26.29 
8138.0,52.0,19.0,No,33.01,40.0,Salary,39540.8,15.0,Sales,Female,Single,9.0,23.0,Direct Deposit,Yes,$33.01 
8139.0,33.0,1.0,Yes,24.1,40.0,Salary,50128.0,9.0,Sales,Male,Single,3.0,15.0,Mailed Check,Yes,$24.10 
8140.0,39.0,10.0,No,79.08,40.0,Salary,164486.4,55.0,Sales,Female,Married,4.0,16.0,Mailed Check,Yes,$79.08 
8141.0,26.0,3.0,No,21.55,40.0,Salary,44824.0,49.0,Healthcare,Male,Single,1.0,24.0,Mailed Check,Yes,$21.55 
8142.0,38.0,9.0,Yes,29.0,40.0,Salary,60320.0,61.0,Research,Female,Divorced,6.0,11.0,Mailed Check,Yes,$29.00 
8143.0,60.0,20.0,No,80.44,40.0,Salary,167315.2,9.0,Healthcare,Male,Single,8.0,14.0,Mailed Check,Yes,$80.44 
8144.0,42.0,7.0,No,42.22,40.0,Salary,87817.6,94.0,Healthcare,Female,Married,8.0,15.0,Mailed Check,Yes,$42.22 
8145.0,61.0,13.0,Yes,69.27,40.0,Salary,144081.6,15.0,Healthcare,Female,Divorced,7.0,6.0,Mailed Check,Yes,$69.27 
8146.0,37.0,6.0,Yes,29.72,40.0,Salary,62817.6,15.0,Research,Female,Divorced,3.0,15.0,Mailed Check,Yes,$29.72 
8147.0,46.0,16.0,Yes,92.17,40.0,Salary,289133.0,39.0,Healthcare,Female,Single,3.0,25.0,Mailed Check,Yes,$92.17 
8148.0,46.0,12.0,No,34.45,40.0,Salary,71656.0,92.0,Manufacturing,Male,Single,1.0,8.0,Direct Deposit,Yes,$34.45 
8149.0,44.0,11.0,No,37.58,40.0,Salary,78166.4,33.0,Research,Female,Divorced,9.0,23.0,Mailed Check,Yes,$37.58 
8150.0,49.0,20.0,Yes,64.57,40.0,Salary,134305.6,69.0,Healthcare,Male,Married,5.0,17.0,Direct Deposit,Yes,$64.57 
8151.0,41.0,6.0,No,57.58,40.0,Salary,133766.4,59.0,Marketing,Male,Married,7.0,15.0,Direct Deposit,Yes,$57.58 
8152.0,51.0,11.0,No,90.66,40.0,Salary,288572.8,7.0,Information Technology,Female,Married,3.0,6.0,Mailed Check,Yes,$90.66 
8153.0,41.0,2.0,No,44.77,40.0,Salary,93121.6,68.0,Research,Female,Single,4.0,19.0,Mailed Check,Yes,$44.77 
8154.0,50.0,5.0,No,51.73,40.0,Salary,107598.4,59.0,Sales,Female,Married,4.0,18.0,Mailed Check,Yes,$51.73 
8155.0,30.0,5.0,Yes,28.47,40.0,Salary,38417.6,73.0,Manufacturing,Male,Divorced,2.0,24.0,Mailed Check,Yes,$28.47 
8156.0,30.0,5.0,Yes,30.08,40.0,Salary,62566.4,73.0,Human Resources,Male,Married,2.0,23.0,Direct Deposit,Yes,$30.08 
8157.0,60.0,19.0,No,54.17,40.0,Salary,112673.6,34.0,Sales,Female,Married,7.0,11.0,Direct Deposit,Yes,$54.17 
8158.0,36.0,4.0,Yes,43.63,40.0,Salary,90750.4,76.0,Laboratory,Male,Divorced,5.0,21.0,Mailed Check,Yes,$43.63 
8159.0,36.0,10.0,Yes,96.64,40.0,Salary,201011.2,42.0,Information Technology,Male,Divorced,1.0,15.0,Direct Deposit,Yes,$96.64 
8160.0,22.0,1.0,No,17.9,40.0,Salary,37232.0,82.0,Sales,Male,Married,3.0,13.0,Mailed Check,Yes,$17.90 
8161.0,39.0,8.0,Yes,41.07,40.0,Salary,85425.6,63.0,Healthcare,Male,Divorced,6.0,22.0,Direct Deposit,Yes,$41.07 
8162.0,42.0,8.0,Yes,96.33,40.0,Salary,200075.2,43.0,Human Resources,Female,Married,3.0,23.0,Mailed Check,Yes,$96.33 
8163.0,36.0,2.0,Yes,29.31,40.0,Salary,60964.8,64.0,Sales,Male,Single,5.0,13.0,Mailed Check,Yes,$29.31 
8164.0,42.0,10.0,No,35.54,40.0,Salary,73923.2,58.0,Information Technology,Female,Married,5.0,23.0,Mailed Check,Yes,$35.54 
8165.0,46.0,16.0,Yes,66.02,40.0,Salary,137321.6,74.0,Research,Prefer Not To Answer,Single,4.0,15.0,Mailed Check,Yes,$66.02 
8166.0,61.0,11.0,Yes,60.53,40.0,Salary,125902.4,-10.0,Research,Female,Married,7.0,7.0,Mailed Check,Yes,$60.53 
8167.0,36.0,3.0,Yes,95.25,40.0,Salary,289133.0,33.0,Marketing,Male,Married,6.0,24.0,Direct Deposit,Yes,$95.25 
8168.0,40.0,4.0,Yes,28.9,40.0,Salary,60112.0,10.0,Manufacturing,Female,Divorced,6.0,20.0,Mailed Check,Yes,$28.90 
8169.0,40.0,10.0,Yes,37.94,40.0,Salary,78915.2,45.0,Healthcare,Male,Married,6.0,10.0,Mailed Check,Yes,$37.94 
8170.0,27.0,3.0,Yes,21.85,40.0,Salary,45448.0,21.0,Sales,Female,Divorced,3.0,21.0,Mailed Check,Yes,$21.85 
8171.0,44.0,6.0,Yes,34.31,40.0,Salary,71364.8,95.0,Marketing,Female,Married,4.0,21.0,Mailed Check,Yes,$34.31 
8172.0,33.0,10.0,Yes,29.42,40.0,Salary,64284.8,31.0,Laboratory,Female,Divorced,5.0,23.0,Mailed Check,Yes,$29.42 
8173.0,26.0,3.0,No,17.7,40.0,Salary,36816.0,85.0,Healthcare,Male,Married,3.0,13.0,Mailed Check,Yes,$17.70 
8174.0,46.0,14.0,Yes,53.35,40.0,Salary,110968.0,54.0,Sales,Female,Divorced,8.0,12.0,Mailed Check,Yes,$53.35 
8175.0,36.0,10.0,No,27.84,40.0,Salary,57907.2,58.0,Marketing,Female,Single,5.0,15.0,Mailed Check,Yes,$27.84 
8176.0,61.0,20.0,No,92.27,40.0,Salary,289133.0,-3.0,Laboratory,Male,Divorced,4.0,15.0,Mailed Check,Yes,$92.27 
8177.0,30.0,5.0,No,28.86,40.0,Salary,60028.8,31.0,Research,Male,Divorced,3.0,9.0,Mailed Check,Yes,$28.86 
8178.0,59.0,20.0,No,78.04,40.0,Salary,162323.2,88.0,Manufacturing,Female,Married,1.0,12.0,Mailed Check,Yes,$78.04 
8179.0,22.0,1.0,No,17.98,40.0,Salary,37398.4,24.0,Research,Male,Married,1.0,25.0,Mailed Check,Yes,$17.98 
8180.0,39.0,8.0,No,70.7,40.0,Salary,147056.0,0.0,Laboratory,Female,Single,9.0,11.0,Mailed Check,Yes,$70.70 
8181.0,51.0,20.0,Yes,70.4,40.0,Salary,146432.0,47.0,Research,Male,Divorced,6.0,12.0,Mailed Check,Yes,$70.40 
8182.0,32.0,9.0,Yes,27.28,40.0,Salary,56742.4,5.0,Research,Female,Divorced,2.0,13.0,Mailed Check,Yes,$27.28 
8183.0,38.0,4.0,Yes,35.1,40.0,Salary,73008.0,87.0,Information Technology,Male,Married,1.0,23.0,Mailed Check,Yes,$35.10 
8184.0,40.0,9.0,Yes,32.4,40.0,Salary,67392.0,29.0,Laboratory,Female,Married,7.0,14.0,Mailed Check,Yes,$32.40 
8185.0,58.0,6.0,No,51.65,40.0,Salary,107432.0,51.0,Laboratory,Male,Married,4.0,16.0,Mailed Check,Yes,$51.65 
8186.0,39.0,6.0,No,38.01,40.0,Salary,79060.8,3.0,Sales,Male,Single,1.0,15.0,Mailed Check,Yes,$38.01 
8187.0,42.0,5.0,Yes,65.37,40.0,Salary,135969.6,35.0,Marketing,Female,Divorced,4.0,7.0,Mailed Check,Yes,$65.37 
8188.0,59.0,15.0,No,85.24,40.0,Salary,177299.2,46.0,Manufacturing,Prefer Not To Answer,Divorced,6.0,17.0,Mailed Check,Yes,$85.24 
8189.0,48.0,20.0,No,76.34,40.0,Salary,158787.2,0.0,Human Resources,Male,Married,3.0,25.0,Direct Deposit,Yes,$76.34 
8190.0,45.0,20.0,Yes,52.12,40.0,Salary,108409.6,4.0,Manufacturing,Male,Married,3.0,16.0,Mailed Check,Yes,$52.12 
8191.0,56.0,15.0,No,32.0,40.0,Salary,66560.0,68.0,Manufacturing,Male,Divorced,3.0,22.0,Mailed Check,Yes,$32.00 
8192.0,24.0,1.0,Yes,20.74,40.0,Salary,43139.2,-11.0,Human Resources,Male,Married,2.0,8.0,Mailed Check,Yes,$20.74 
8193.0,30.0,8.0,Yes,26.23,40.0,Salary,54558.4,15.0,Information Technology,Male,Single,3.0,14.0,Mailed Check,Yes,$26.23 
8194.0,32.0,3.0,No,22.86,40.0,Salary,47548.8,7.0,Laboratory,Male,Married,1.0,6.0,Mailed Check,Yes,$22.86 
8195.0,32.0,7.0,No,28.41,40.0,Salary,59092.8,33.0,Marketing,Male,Married,2.0,5.0,Direct Deposit,Yes,$28.41 
8196.0,37.0,5.0,Yes,78.66,40.0,Salary,163612.8,-14.0,Manufacturing,Female,Divorced,4.0,7.0,Mailed Check,Yes,$78.66 
8197.0,46.0,17.0,No,81.43,40.0,Salary,169374.4,30.0,Research,Female,Married,4.0,19.0,Direct Deposit,Yes,$81.43 
8198.0,60.0,14.0,No,44.08,40.0,Salary,91686.4,29.0,Sales,Female,Single,4.0,23.0,Mailed Check,Yes,$44.08 
8199.0,23.0,1.0,Yes,20.62,40.0,Salary,2889.6,5.0,Research,Male,Married,2.0,24.0,Direct Deposit,Yes,$20.62 
8200.0,46.0,18.0,Yes,41.79,40.0,Salary,86923.2,29.0,Human Resources,Male,Single,3.0,5.0,Direct Deposit,Yes,$41.79 
8201.0,47.0,18.0,Yes,58.04,40.0,Salary,120723.2,93.0,Sales,Male,Married,6.0,5.0,Mailed Check,Yes,$58.04 
8202.0,32.0,8.0,Yes,30.57,40.0,Salary,-13414.4,90.0,Marketing,Male,Married,3.0,6.0,Mailed Check,Yes,$30.57 
8203.0,48.0,6.0,No,57.17,40.0,Salary,128913.6,32.0,Marketing,Male,Single,2.0,18.0,Direct Deposit,Yes,$57.17 
8204.0,57.0,6.0,No,81.69,40.0,Salary,169915.2,-6.0,Marketing,Male,Divorced,6.0,9.0,Mailed Check,Yes,$81.69 
8205.0,61.0,18.0,No,93.14,40.0,Salary,289133.0,8.0,Human Resources,Female,Divorced,4.0,7.0,Direct Deposit,Yes,$93.14 
8206.0,59.0,19.0,No,33.76,40.0,Salary,41100.8,52.0,Laboratory,Male,Divorced,6.0,13.0,Mailed Check,Yes,$33.76 
8207.0,45.0,18.0,Yes,46.54,40.0,Salary,96803.2,72.0,Research,Female,Single,7.0,15.0,Mailed Check,Yes,$46.54 
8208.0,28.0,6.0,No,23.29,40.0,Salary,48443.2,87.0,Human Resources,Male,Single,3.0,11.0,Direct Deposit,Yes,$23.29 
8209.0,58.0,12.0,Yes,68.15,40.0,Salary,141752.0,24.0,Human Resources,Male,Married,7.0,23.0,Mailed Check,Yes,$68.15 
8210.0,32.0,7.0,No,27.34,40.0,Salary,56867.2,20.0,Marketing,Male,Single,1.0,9.0,Direct Deposit,Yes,$27.34 
8211.0,57.0,20.0,Yes,65.03,40.0,Salary,135262.4,17.0,Sales,Male,Single,2.0,16.0,Mailed Check,Yes,$65.03 
8212.0,53.0,20.0,Yes,49.07,40.0,Salary,102065.6,60.0,Healthcare,Male,Divorced,6.0,25.0,Mailed Check,Yes,$49.07 
8213.0,53.0,10.0,No,45.76,40.0,Salary,95280.8,6.0,Sales,Male,Divorced,8.0,23.0,Direct Deposit,Yes,$45.76 
8214.0,56.0,10.0,No,53.28,40.0,Salary,110614.4,39.0,Manufacturing,Male,Married,4.0,15.0,Direct Deposit,Yes,$53.28 
8215.0,45.0,19.0,Yes,56.89,40.0,Salary,128331.2,92.0,Manufacturing,Male,Married,9.0,11.0,Direct Deposit,Yes,$56.89 
8216.0,60.0,11.0,No,41.84,40.0,Salary,87027.2,38.0,Sales,Male,Divorced,5.0,19.0,Mailed Check,Yes,$41.84 
8217.0,50.0,9.0,No,97.98,40.0,Salary,203798.4,84.0,Human Resources,Female,Married,1.0,14.0,Mailed Check,Yes,$97.98 
8218.0,43.0,17.0,No,44.49,40.0,Salary,92539.2,33.0,Manufacturing,Male,Single,7.0,17.0,Direct Deposit,Yes,$44.49 
8219.0,55.0,19.0,No,71.33,40.0,Salary,148075.2,27.0,Manufacturing,Female,Single,1.0,15.0,Mailed Check,Yes,$71.33 
8220.0,47.0,16.0,No,89.41,40.0,Salary,285972.8,41.0,Research,Female,Single,5.0,14.0,Mailed Check,Yes,$89.41 
8221.0,56.0,18.0,No,53.3,40.0,Salary,110864.0,22.0,Marketing,Female,Divorced,2.0,12.0,Mailed Check,Yes,$53.30 
8222.0,23.0,1.0,Yes,20.26,40.0,Salary,42140.8,6.0,Research,Female,Single,1.0,15.0,Direct Deposit,Yes,$20.26 
8223.0,39.0,7.0,Yes,45.02,40.0,Salary,93641.6,67.0,Healthcare,Male,Single,4.0,5.0,Mailed Check,Yes,$45.02 
8224.0,36.0,10.0,Yes,31.12,40.0,Salary,64729.6,40.0,Healthcare,Female,Single,1.0,14.0,Mailed Check,Yes,$31.12 
8225.0,38.0,9.0,Yes,63.65,40.0,Salary,132392.0,93.0,Research,Male,Married,3.0,10.0,Mailed Check,Yes,$63.65 
8226.0,54.0,14.0,Yes,74.3,40.0,Salary,154544.0,97.0,Human Resources,Female,Single,5.0,7.0,Mailed Check,Yes,$74.30 
8227.0,57.0,11.0,No,94.7,40.0,Salary,289133.0,41.0,Human Resources,Female,Divorced,6.0,15.0,Mailed Check,Yes,$94.70 
8228.0,38.0,5.0,No,46.67,40.0,Salary,97073.6,3.0,Healthcare,Male,Single,3.0,15.0,Direct Deposit,Yes,$46.67 
8229.0,40.0,7.0,No,27.78,40.0,Salary,57782.4,54.0,Laboratory,Female,Married,8.0,6.0,Mailed Check,Yes,$27.78 
8230.0,48.0,7.0,Yes,78.07,40.0,Salary,162385.6,59.0,Sales,Male,Divorced,9.0,15.0,Mailed Check,Yes,$78.07 
8231.0,57.0,19.0,No,86.99,40.0,Salary,280939.2,16.0,Research,Female,Married,4.0,5.0,Mailed Check,Yes,$86.99 
8232.0,34.0,1.0,Yes,22.94,40.0,Salary,47715.2,17.0,Research,Male,Married,6.0,16.0,Mailed Check,Yes,$22.94 
8233.0,43.0,9.0,No,48.16,40.0,Salary,100172.8,84.0,Healthcare,Female,Single,6.0,15.0,Direct Deposit,Yes,$48.16 
8234.0,40.0,8.0,No,32.46,40.0,Salary,67516.8,36.0,Human Resources,Male,Divorced,4.0,6.0,Direct Deposit,Yes,$32.46 
8235.0,47.0,9.0,No,97.58,40.0,Salary,202966.4,72.0,Sales,Female,Divorced,2.0,23.0,Direct Deposit,Yes,$97.58 
8236.0,41.0,10.0,Yes,79.1,40.0,Salary,164528.0,20.0,Laboratory,Male,Married,1.0,15.0,Direct Deposit,Yes,$79.10 
8237.0,51.0,6.0,Yes,36.63,40.0,Salary,76330.4,82.0,Laboratory,Female,Single,4.0,25.0,Mailed Check,Yes,$36.63 
8238.0,41.0,7.0,No,86.48,40.0,Salary,179878.4,28.0,Research,Female,Married,9.0,24.0,Mailed Check,Yes,$86.48 
8239.0,47.0,11.0,Yes,57.66,40.0,Salary,133932.8,-5.0,Information Technology,Male,Single,7.0,25.0,Direct Deposit,Yes,$57.66 
8240.0,40.0,3.0,Yes,73.25,40.0,Salary,152360.0,-11.0,Manufacturing,Female,Single,7.0,25.0,Direct Deposit,Yes,$73.25 
8241.0,46.0,7.0,No,65.81,40.0,Salary,136884.8,49.0,Human Resources,Male,Married,6.0,22.0,Direct Deposit,Yes,$65.81 
8242.0,53.0,6.0,No,85.7,40.0,Salary,178256.0,9.0,Sales,Female,Divorced,4.0,15.0,Mailed Check,Yes,$85.70 
8243.0,60.0,18.0,Yes,34.79,40.0,Salary,72363.2,37.0,Healthcare,Male,Divorced,6.0,25.0,Mailed Check,Yes,$34.79 
8244.0,55.0,17.0,Yes,47.25,40.0,Salary,98280.0,29.0,Research,Female,Divorced,4.0,13.0,Direct Deposit,Yes,$47.25 
8245.0,36.0,3.0,No,88.31,40.0,Salary,283684.8,-14.0,Healthcare,Female,Single,2.0,18.0,Mailed Check,Yes,$88.31 
8246.0,40.0,9.0,Yes,80.32,40.0,Salary,167065.6,16.0,Information Technology,Female,Divorced,1.0,17.0,Mailed Check,Yes,$80.32 
8247.0,43.0,17.0,No,59.93,40.0,Salary,124654.4,41.0,Marketing,Male,Divorced,7.0,13.0,Direct Deposit,Yes,$59.93 
8248.0,42.0,9.0,No,65.71,40.0,Salary,136676.8,25.0,Healthcare,Male,Married,4.0,18.0,Mailed Check,Yes,$65.71 
8249.0,31.0,1.0,No,26.0,40.0,Salary,54080.0,71.0,Manufacturing,Female,Married,3.0,17.0,Mailed Check,Yes,$26.00 
8250.0,59.0,15.0,No,66.8,40.0,Salary,138944.0,73.0,Sales,Male,Married,9.0,23.0,Mailed Check,Yes,$66.80 
8251.0,39.0,1.0,No,40.69,40.0,Salary,84635.2,81.0,Research,Male,Divorced,3.0,18.0,Direct Deposit,Yes,$40.69 
8252.0,43.0,8.0,Yes,63.3,40.0,Salary,131664.0,86.0,Laboratory,Female,Divorced,5.0,9.0,Mailed Check,Yes,$63.30 
8253.0,57.0,15.0,No,85.4,40.0,Salary,177632.0,81.0,Sales,Female,Single,4.0,5.0,Mailed Check,Yes,$85.40 
8254.0,46.0,8.0,No,45.41,40.0,Salary,94452.8,93.0,Sales,Female,Single,1.0,12.0,Mailed Check,Yes,$45.41 
8255.0,48.0,17.0,Yes,46.75,40.0,Salary,97240.0,4.0,Information Technology,Male,Divorced,6.0,21.0,Mailed Check,Yes,$46.75 
8256.0,61.0,13.0,No,64.32,40.0,Salary,133785.6,1.0,Research,Male,Married,3.0,15.0,Mailed Check,Yes,$64.32 
8257.0,61.0,18.0,No,48.83,40.0,Salary,101566.4,15.0,Marketing,Male,Married,1.0,15.0,Mailed Check,Yes,$48.83 
8258.0,57.0,19.0,No,91.7,40.0,Salary,289133.0,24.0,Human Resources,Female,Single,4.0,10.0,Mailed Check,Yes,$91.70 
8259.0,28.0,1.0,No,24.1,40.0,Salary,50128.0,51.0,Sales,Male,Single,1.0,15.0,Mailed Check,Yes,$24.10 
8260.0,38.0,10.0,Yes,32.24,40.0,Salary,67059.2,29.0,Research,Male,Married,2.0,8.0,Direct Deposit,Yes,$32.24 
8261.0,45.0,12.0,No,87.28,40.0,Salary,281542.4,32.0,Laboratory,Female,Single,3.0,10.0,Mailed Check,Yes,$87.28 
8262.0,49.0,10.0,Yes,36.29,40.0,Salary,75483.2,87.0,Manufacturing,Male,Single,4.0,18.0,Direct Deposit,Yes,$36.29 
8263.0,51.0,19.0,No,69.62,40.0,Salary,144809.6,68.0,Marketing,Female,Single,5.0,17.0,Mailed Check,Yes,$69.62 
8264.0,51.0,10.0,Yes,34.43,40.0,Salary,71614.4,13.0,Research,Female,Single,6.0,16.0,Mailed Check,Yes,$34.43 
8265.0,56.0,10.0,Yes,45.9,40.0,Salary,95472.0,59.0,Manufacturing,Female,Single,2.0,17.0,Mailed Check,Yes,$45.90 
8266.0,33.0,10.0,No,27.5,40.0,Salary,57200.0,42.0,Laboratory,Female,Divorced,1.0,21.0,Mailed Check,Yes,$27.50 
8267.0,40.0,1.0,No,26.01,40.0,Salary,54100.8,70.0,Marketing,Male,Single,5.0,7.0,Mailed Check,Yes,$26.01 
8268.0,47.0,5.0,No,39.47,40.0,Salary,82097.6,21.0,Human Resources,Female,Married,9.0,13.0,Mailed Check,Yes,$39.47 
8269.0,51.0,9.0,Yes,90.88,40.0,Salary,289030.4,17.0,Human Resources,Female,Divorced,2.0,15.0,Direct Deposit,Yes,$90.88 
8270.0,39.0,9.0,Yes,37.63,40.0,Salary,78270.4,74.0,Healthcare,Female,Married,4.0,12.0,Mailed Check,Yes,$37.63 
8271.0,38.0,6.0,Yes,66.49,40.0,Salary,138299.2,98.0,Research,Female,Divorced,6.0,16.0,Mailed Check,Yes,$66.49 
8272.0,61.0,12.0,Yes,63.35,40.0,Salary,131768.0,79.0,Research,Female,Single,4.0,20.0,Mailed Check,Yes,$63.35 
8273.0,46.0,20.0,No,88.49,40.0,Salary,284059.2,71.0,Laboratory,Male,Divorced,7.0,22.0,Mailed Check,Yes,$88.49 
8274.0,32.0,6.0,No,24.84,40.0,Salary,51667.2,62.0,Marketing,Male,Married,3.0,15.0,Mailed Check,Yes,$24.84 
8275.0,44.0,11.0,Yes,59.94,40.0,Salary,124675.2,64.0,Marketing,Male,Married,2.0,19.0,Mailed Check,Yes,$59.94 
8276.0,59.0,15.0,Yes,56.47,40.0,Salary,117457.6,-10.0,Laboratory,Female,Single,2.0,15.0,Mailed Check,Yes,$56.47 
8277.0,35.0,4.0,Yes,24.33,40.0,Salary,50606.4,63.0,Human Resources,Male,Divorced,4.0,9.0,Mailed Check,Yes,$24.33 
8278.0,49.0,20.0,No,34.84,40.0,Salary,72467.2,38.0,Human Resources,Male,Married,8.0,15.0,Mailed Check,Yes,$34.84 
8279.0,44.0,17.0,Yes,91.88,40.0,Salary,289133.0,28.0,Information Technology,Female,Divorced,2.0,13.0,Mailed Check,Yes,$91.88 
8280.0,47.0,20.0,No,31.41,40.0,Salary,65332.8,13.0,Research,Male,Single,1.0,19.0,Mailed Check,Yes,$31.41 
8281.0,60.0,12.0,No,70.78,40.0,Salary,147222.4,70.0,Laboratory,Female,Divorced,4.0,19.0,Mailed Check,Yes,$70.78 
8282.0,43.0,8.0,Yes,81.0,40.0,Salary,168480.0,70.0,Marketing,Female,Married,5.0,15.0,Mailed Check,Yes,$81.00 
8283.0,28.0,6.0,Yes,24.98,40.0,Salary,53358.4,62.0,Manufacturing,Male,Single,3.0,15.0,Mailed Check,Yes,$24.98 
8284.0,32.0,7.0,Yes,25.97,40.0,Salary,54017.6,26.0,Information Technology,Female,Divorced,1.0,14.0,Mailed Check,Yes,$25.97 
8285.0,24.0,1.0,Yes,20.79,40.0,Salary,43243.2,17.0,Manufacturing,Female,Single,1.0,25.0,Mailed Check,Yes,$20.79 
8286.0,34.0,8.0,No,28.83,40.0,Salary,59966.4,-5.0,Research,Female,Single,5.0,8.0,Mailed Check,Yes,$28.83 
8287.0,48.0,17.0,No,38.08,40.0,Salary,79206.4,0.0,Research,Male,Single,4.0,5.0,Mailed Check,Yes,$38.08 
8288.0,59.0,11.0,No,90.63,40.0,Salary,288510.4,39.0,Healthcare,Female,Single,8.0,11.0,Mailed Check,Yes,$90.63 
8289.0,55.0,11.0,No,58.48,40.0,Salary,121638.4,54.0,Human Resources,Male,Divorced,2.0,15.0,Direct Deposit,Yes,$58.48 
8290.0,22.0,1.0,Yes,20.87,40.0,Salary,43409.6,49.0,Sales,Male,Married,1.0,15.0,Direct Deposit,Yes,$20.87 
